timestamp;buyer;seller;symbol;currency;price;quantity
59200;;SUBMISSION;SQUID_INK;SEASHELLS;1900;3
59200;;;CROISSANTS;SEASHELLS;4271;6
59300;;SUBMISSION;SQUID_INK;SEASHELLS;1897;2
59400;;SUBMISSION;DJEMBES;SEASHELLS;13387;1
59500;SUBMISSION;;DJEMBES;SEASHELLS;13387;1
59600;SUBMISSION;;SQUID_INK;SEASHELLS;1897;5
59700;;SUBMISSION;SQUID_INK;SEASHELLS;1897;3
59700;;SUBMISSION;SQUID_INK;SEASHELLS;1897;2
59700;;;JAMS;SEASHELLS;6531;8
59700;;;KELP;SEASHELLS;2037;1
59700;;;SQUID_INK;SEASHELLS;1899;1
59800;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58669;6
59800;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30281;6
59800;;;CROISSANTS;SEASHELLS;4272;8
59900;SUBMISSION;;KELP;SEASHELLS;2037;1
59900;SUBMISSION;;SQUID_INK;SEASHELLS;1899;5
59900;;;KELP;SEASHELLS;2035;1
59900;;;SQUID_INK;SEASHELLS;1897;1
60000;;;KELP;SEASHELLS;2035;1
60000;;;PICNIC_BASKET1;SEASHELLS;58663;8
60000;;;PICNIC_BASKET2;SEASHELLS;30277;8
60000;;;SQUID_INK;SEASHELLS;1897;1
60100;SUBMISSION;;KELP;SEASHELLS;2037;1
60100;;;KELP;SEASHELLS;2035;1
60100;;;SQUID_INK;SEASHELLS;1897;1
60200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
60200;;SUBMISSION;SQUID_INK;SEASHELLS;1900;4
60200;;;DJEMBES;SEASHELLS;13387;4
60300;;SUBMISSION;JAMS;SEASHELLS;6532;9
60300;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58673;6
60300;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30289;10
60300;;;CROISSANTS;SEASHELLS;4272;9
60400;;SUBMISSION;KELP;SEASHELLS;2036;4
60600;;SUBMISSION;SQUID_INK;SEASHELLS;1897;1
60700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;2
60700;;;DJEMBES;SEASHELLS;13390;1
60900;SUBMISSION;;JAMS;SEASHELLS;6531;9
60900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
61100;;;DJEMBES;SEASHELLS;13390;2
61200;SUBMISSION;;KELP;SEASHELLS;2037;1
61200;SUBMISSION;;SQUID_INK;SEASHELLS;1900;5
61200;;;CROISSANTS;SEASHELLS;4274;10
61200;;;JAMS;SEASHELLS;6529;4
61200;;;SQUID_INK;SEASHELLS;1900;1
61300;;;JAMS;SEASHELLS;6528;10
61400;;;KELP;SEASHELLS;2034;1
61400;;;SQUID_INK;SEASHELLS;1898;1
61500;;;JAMS;SEASHELLS;6527;9
61600;;;JAMS;SEASHELLS;6527;4
61600;;;KELP;SEASHELLS;2038;10
61600;;;SQUID_INK;SEASHELLS;1901;10
62000;;;DJEMBES;SEASHELLS;13388;6
62000;;;JAMS;SEASHELLS;6531;10
62100;;SUBMISSION;SQUID_INK;SEASHELLS;1902;5
62200;;;KELP;SEASHELLS;2034;1
62200;;;SQUID_INK;SEASHELLS;1902;1
62300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
62300;;;KELP;SEASHELLS;2034;1
62300;;;SQUID_INK;SEASHELLS;1902;1
62500;SUBMISSION;;SQUID_INK;SEASHELLS;1903;4
62500;;;KELP;SEASHELLS;2034;1
62500;;;SQUID_INK;SEASHELLS;1901;1
62600;;SUBMISSION;KELP;SEASHELLS;2036;1
62600;SUBMISSION;;KELP;SEASHELLS;2036;2
62600;;SUBMISSION;SQUID_INK;SEASHELLS;1899;1
62600;SUBMISSION;;SQUID_INK;SEASHELLS;1899;2
62600;;;DJEMBES;SEASHELLS;13392;4
62600;;;KELP;SEASHELLS;2036;0
62600;;;SQUID_INK;SEASHELLS;1899;0
62700;;SUBMISSION;SQUID_INK;SEASHELLS;1900;1
62700;;;KELP;SEASHELLS;2036;1
62700;;;KELP;SEASHELLS;2035;7
62700;;;SQUID_INK;SEASHELLS;1901;1
62700;;;SQUID_INK;SEASHELLS;1901;6
62900;;SUBMISSION;DJEMBES;SEASHELLS;13391;5
62900;SUBMISSION;;SQUID_INK;SEASHELLS;1903;1
63000;;;DJEMBES;SEASHELLS;13390;5
63200;;;KELP;SEASHELLS;2037;1
63200;;;SQUID_INK;SEASHELLS;1906;1
63400;;SUBMISSION;SQUID_INK;SEASHELLS;1900;1
63400;;;KELP;SEASHELLS;2036;1
63500;;SUBMISSION;DJEMBES;SEASHELLS;13391;4
63700;SUBMISSION;;KELP;SEASHELLS;2036;1
63700;SUBMISSION;;SQUID_INK;SEASHELLS;1902;1
63800;;SUBMISSION;DJEMBES;SEASHELLS;13391;4
63800;;SUBMISSION;KELP;SEASHELLS;2036;1
63800;;SUBMISSION;SQUID_INK;SEASHELLS;1902;1
64000;SUBMISSION;;SQUID_INK;SEASHELLS;1902;1
64100;;;CROISSANTS;SEASHELLS;4275;6
64100;;;DJEMBES;SEASHELLS;13390;5
64200;;;KELP;SEASHELLS;2034;1
64200;;;SQUID_INK;SEASHELLS;1899;1
64300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
64400;;;DJEMBES;SEASHELLS;13392;4
64400;;;JAMS;SEASHELLS;6528;6
64600;;;DJEMBES;SEASHELLS;13391;5
64600;;;KELP;SEASHELLS;2034;1
64600;;;SQUID_INK;SEASHELLS;1903;1
64800;;SUBMISSION;KELP;SEASHELLS;2035;5
64800;;SUBMISSION;SQUID_INK;SEASHELLS;1898;5
64800;;;KELP;SEASHELLS;2035;2
64800;;;SQUID_INK;SEASHELLS;1899;2
65000;;;KELP;SEASHELLS;2036;2
65000;;;SQUID_INK;SEASHELLS;1902;2
65100;;;CROISSANTS;SEASHELLS;4273;8
65100;;;KELP;SEASHELLS;2034;1
65100;;;SQUID_INK;SEASHELLS;1902;1
65200;;SUBMISSION;KELP;SEASHELLS;2036;1
65200;;;CROISSANTS;SEASHELLS;4274;5
65300;;;CROISSANTS;SEASHELLS;4274;6
65300;;;JAMS;SEASHELLS;6526;10
65400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
65400;;;CROISSANTS;SEASHELLS;4274;8
65400;;;DJEMBES;SEASHELLS;13390;4
65400;;;KELP;SEASHELLS;2034;1
65400;;;SQUID_INK;SEASHELLS;1900;1
65500;SUBMISSION;;KELP;SEASHELLS;2037;5
65500;SUBMISSION;;SQUID_INK;SEASHELLS;1901;5
65500;;;CROISSANTS;SEASHELLS;4274;5
65500;;;KELP;SEASHELLS;2036;4
65500;;;SQUID_INK;SEASHELLS;1901;4
65500;;;SQUID_INK;SEASHELLS;1901;4
65700;SUBMISSION;;DJEMBES;SEASHELLS;13390;6
65700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
65700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
65800;SUBMISSION;;DJEMBES;SEASHELLS;13390;6
65900;SUBMISSION;;DJEMBES;SEASHELLS;13389;1
66000;;SUBMISSION;SQUID_INK;SEASHELLS;1903;1
66000;;;KELP;SEASHELLS;2038;2
66000;;;SQUID_INK;SEASHELLS;1904;2
66100;SUBMISSION;;SQUID_INK;SEASHELLS;1903;1
66300;;;KELP;SEASHELLS;2034;1
66300;;;SQUID_INK;SEASHELLS;1901;1
66400;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58677;6
66400;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30277;10
66400;;;PICNIC_BASKET1;SEASHELLS;58678;2
66400;;;PICNIC_BASKET1;SEASHELLS;58678;3
66400;;;PICNIC_BASKET2;SEASHELLS;30278;2
66400;;;PICNIC_BASKET2;SEASHELLS;30278;3
66500;;;KELP;SEASHELLS;2034;1
66500;;;SQUID_INK;SEASHELLS;1903;1
66600;;SUBMISSION;SQUID_INK;SEASHELLS;1902;2
66700;;;KELP;SEASHELLS;2034;1
66700;;;SQUID_INK;SEASHELLS;1899;1
66900;SUBMISSION;;KELP;SEASHELLS;2037;1
66900;SUBMISSION;;SQUID_INK;SEASHELLS;1903;2
67000;;SUBMISSION;KELP;SEASHELLS;2037;1
67000;SUBMISSION;;KELP;SEASHELLS;2037;2
67000;;SUBMISSION;SQUID_INK;SEASHELLS;1904;1
67000;SUBMISSION;;SQUID_INK;SEASHELLS;1904;2
67000;;;KELP;SEASHELLS;2037;0
67000;;;SQUID_INK;SEASHELLS;1904;0
67300;;SUBMISSION;KELP;SEASHELLS;2035;5
67300;;;DJEMBES;SEASHELLS;13387;5
67300;;;KELP;SEASHELLS;2035;1
67300;;;SQUID_INK;SEASHELLS;1896;1
67400;SUBMISSION;;KELP;SEASHELLS;2037;3
67400;;;PICNIC_BASKET1;SEASHELLS;58671;2
67400;;;PICNIC_BASKET2;SEASHELLS;30279;2
67700;SUBMISSION;;KELP;SEASHELLS;2037;1
67700;SUBMISSION;;SQUID_INK;SEASHELLS;1898;1
67800;;SUBMISSION;SQUID_INK;SEASHELLS;1895;5
67800;;;KELP;SEASHELLS;2037;1
67800;;;SQUID_INK;SEASHELLS;1897;1
67900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
67900;;;JAMS;SEASHELLS;6526;10
68000;;;KELP;SEASHELLS;2038;2
68000;;;SQUID_INK;SEASHELLS;1897;2
68100;;;KELP;SEASHELLS;2038;11
68100;;;PICNIC_BASKET2;SEASHELLS;30286;6
68100;;;SQUID_INK;SEASHELLS;1899;11
68200;;SUBMISSION;JAMS;SEASHELLS;6526;4
68200;SUBMISSION;;SQUID_INK;SEASHELLS;1897;3
68200;;;DJEMBES;SEASHELLS;13384;9
68300;;SUBMISSION;KELP;SEASHELLS;2035;5
68300;;;KELP;SEASHELLS;2035;1
68300;;;SQUID_INK;SEASHELLS;1897;1
68400;;;CROISSANTS;SEASHELLS;4276;6
68600;;;DJEMBES;SEASHELLS;13384;3
68700;SUBMISSION;;JAMS;SEASHELLS;6524;4
68900;;;RAINFOREST_RESIN;SEASHELLS;9999;1
69000;;;KELP;SEASHELLS;2038;2
69000;;;SQUID_INK;SEASHELLS;1903;2
69100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
69100;;;DJEMBES;SEASHELLS;13384;2
69300;SUBMISSION;;KELP;SEASHELLS;2037;4
69500;;;PICNIC_BASKET1;SEASHELLS;58661;1
69500;;;PICNIC_BASKET1;SEASHELLS;58660;4
69500;;;PICNIC_BASKET2;SEASHELLS;30264;1
69500;;;PICNIC_BASKET2;SEASHELLS;30263;4
69600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
69600;;SUBMISSION;SQUID_INK;SEASHELLS;1898;5
69800;;;CROISSANTS;SEASHELLS;4273;5
70000;SUBMISSION;;SQUID_INK;SEASHELLS;1902;5
70100;;SUBMISSION;SQUID_INK;SEASHELLS;1900;5
70200;;;KELP;SEASHELLS;2034;3
70300;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58667;6
70300;;;DJEMBES;SEASHELLS;13387;5
70300;;;PICNIC_BASKET1;SEASHELLS;58668;1
70300;;;PICNIC_BASKET2;SEASHELLS;30259;8
70600;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58663;1
70600;SUBMISSION;;SQUID_INK;SEASHELLS;1899;5
70600;;;CROISSANTS;SEASHELLS;4274;8
70900;;SUBMISSION;KELP;SEASHELLS;2036;1
70900;;SUBMISSION;SQUID_INK;SEASHELLS;1899;1
71000;SUBMISSION;;KELP;SEASHELLS;2036;1
71000;SUBMISSION;;SQUID_INK;SEASHELLS;1900;1
71100;;;CROISSANTS;SEASHELLS;4275;5
71200;;;JAMS;SEASHELLS;6525;7
71300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;9998;5
71300;;;RAINFOREST_RESIN;SEASHELLS;9998;5
71400;SUBMISSION;;KELP;SEASHELLS;2036;1
71500;;;CROISSANTS;SEASHELLS;4274;10
71700;;;DJEMBES;SEASHELLS;13385;3
71900;;SUBMISSION;KELP;SEASHELLS;2036;1
71900;;SUBMISSION;SQUID_INK;SEASHELLS;1899;1
72000;;;DJEMBES;SEASHELLS;13385;1
72100;;;PICNIC_BASKET1;SEASHELLS;58673;8
72100;;;PICNIC_BASKET2;SEASHELLS;30269;8
72200;SUBMISSION;;KELP;SEASHELLS;2034;1
72200;;SUBMISSION;KELP;SEASHELLS;2034;2
72200;;;KELP;SEASHELLS;2037;12
72200;;;SQUID_INK;SEASHELLS;1898;1
72200;;;SQUID_INK;SEASHELLS;1901;14
72300;SUBMISSION;;KELP;SEASHELLS;2036;1
72400;SUBMISSION;;KELP;SEASHELLS;2036;1
72400;SUBMISSION;;SQUID_INK;SEASHELLS;1903;1
72400;;;CROISSANTS;SEASHELLS;4274;5
72400;;;KELP;SEASHELLS;2037;6
72400;;;SQUID_INK;SEASHELLS;1904;6
72600;;SUBMISSION;DJEMBES;SEASHELLS;13385;4
72600;;;CROISSANTS;SEASHELLS;4274;7
72600;;;JAMS;SEASHELLS;6525;12
72700;SUBMISSION;;DJEMBES;SEASHELLS;13385;4
72700;SUBMISSION;;PICNIC_BASKET2;SEASHELLS;30272;6
72700;;;JAMS;SEASHELLS;6526;7
72700;;;PICNIC_BASKET1;SEASHELLS;58675;2
72700;;;PICNIC_BASKET2;SEASHELLS;30272;2
72800;;SUBMISSION;KELP;SEASHELLS;2036;1
72800;;;KELP;SEASHELLS;2036;1
72800;;;SQUID_INK;SEASHELLS;1903;2
72900;;;KELP;SEASHELLS;2033;1
72900;;;SQUID_INK;SEASHELLS;1898;1
73000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;6
73100;;;JAMS;SEASHELLS;6526;8
73300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
73500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
73500;;;PICNIC_BASKET2;SEASHELLS;30268;6
73600;;;JAMS;SEASHELLS;6526;8
73700;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30272;8
73700;;;PICNIC_BASKET1;SEASHELLS;58674;6
73700;;;PICNIC_BASKET1;SEASHELLS;58675;2
73700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
73800;SUBMISSION;;KELP;SEASHELLS;2036;1
73800;;;DJEMBES;SEASHELLS;13382;4
73900;SUBMISSION;;KELP;SEASHELLS;2036;1
74000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
74000;;;DJEMBES;SEASHELLS;13383;4
74000;;;RAINFOREST_RESIN;SEASHELLS;9993;3
74100;;;KELP;SEASHELLS;2037;8
74100;;;SQUID_INK;SEASHELLS;1905;8
74200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
74300;SUBMISSION;;KELP;SEASHELLS;2036;1
74300;;SUBMISSION;SQUID_INK;SEASHELLS;1902;1
74300;SUBMISSION;;SQUID_INK;SEASHELLS;1902;2
74300;;;SQUID_INK;SEASHELLS;1902;0
74400;;;CROISSANTS;SEASHELLS;4273;6
74400;;;CROISSANTS;SEASHELLS;4275;5
74400;;;DJEMBES;SEASHELLS;13380;4
74400;;;KELP;SEASHELLS;2033;1
74400;;;SQUID_INK;SEASHELLS;1901;1
74500;;;PICNIC_BASKET1;SEASHELLS;58661;2
74500;;;PICNIC_BASKET1;SEASHELLS;58660;5
74500;;;PICNIC_BASKET2;SEASHELLS;30261;2
74500;;;PICNIC_BASKET2;SEASHELLS;30260;5
74500;;;PICNIC_BASKET2;SEASHELLS;30260;10
74600;SUBMISSION;;KELP;SEASHELLS;2035;5
74700;SUBMISSION;;KELP;SEASHELLS;2035;5
74800;SUBMISSION;;KELP;SEASHELLS;2035;5
74800;;SUBMISSION;SQUID_INK;SEASHELLS;1903;1
74800;SUBMISSION;;SQUID_INK;SEASHELLS;1903;2
74800;;;KELP;SEASHELLS;2035;1
74800;;;SQUID_INK;SEASHELLS;1903;0
74900;;;DJEMBES;SEASHELLS;13380;3
74900;;;JAMS;SEASHELLS;6526;11
75100;SUBMISSION;;CROISSANTS;SEASHELLS;4273;6
75200;;;KELP;SEASHELLS;2033;1
75200;;;SQUID_INK;SEASHELLS;1902;1
75300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
75300;;SUBMISSION;SQUID_INK;SEASHELLS;1904;1
75400;SUBMISSION;;KELP;SEASHELLS;2033;5
75400;SUBMISSION;;KELP;SEASHELLS;2033;10
75600;;SUBMISSION;SQUID_INK;SEASHELLS;1899;5
75600;;;KELP;SEASHELLS;2033;1
75600;;;SQUID_INK;SEASHELLS;1899;1
75700;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58646;6
75700;;;DJEMBES;SEASHELLS;13379;4
75800;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58645;6
75800;SUBMISSION;;SQUID_INK;SEASHELLS;1901;4
76000;;SUBMISSION;SQUID_INK;SEASHELLS;1899;2
76000;;;JAMS;SEASHELLS;6522;6
76000;;;KELP;SEASHELLS;2035;2
76000;;;SQUID_INK;SEASHELLS;1899;2
76100;SUBMISSION;;SQUID_INK;SEASHELLS;1902;2
76400;;SUBMISSION;SQUID_INK;SEASHELLS;1902;1
76400;SUBMISSION;;SQUID_INK;SEASHELLS;1902;2
76400;;;CROISSANTS;SEASHELLS;4271;4
76400;;;SQUID_INK;SEASHELLS;1902;0
76500;;SUBMISSION;SQUID_INK;SEASHELLS;1901;1
76500;SUBMISSION;;SQUID_INK;SEASHELLS;1901;2
76500;;;CROISSANTS;SEASHELLS;4272;5
76500;;;SQUID_INK;SEASHELLS;1901;0
76700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10002;5
76700;;;RAINFOREST_RESIN;SEASHELLS;10002;4
76800;;;CROISSANTS;SEASHELLS;4271;7
76900;;;CROISSANTS;SEASHELLS;4271;5
77100;;SUBMISSION;KELP;SEASHELLS;2036;1
77100;SUBMISSION;;KELP;SEASHELLS;2036;2
77100;;SUBMISSION;SQUID_INK;SEASHELLS;1902;1
77100;SUBMISSION;;SQUID_INK;SEASHELLS;1902;2
77100;;;KELP;SEASHELLS;2036;0
77100;;;SQUID_INK;SEASHELLS;1902;0
77500;;;CROISSANTS;SEASHELLS;4273;4
77800;;SUBMISSION;CROISSANTS;SEASHELLS;4274;6
77800;;;RAINFOREST_RESIN;SEASHELLS;9999;1
78000;SUBMISSION;;SQUID_INK;SEASHELLS;1901;1
78100;SUBMISSION;;SQUID_INK;SEASHELLS;1903;1
78100;;;KELP;SEASHELLS;2034;1
78100;;;SQUID_INK;SEASHELLS;1901;1
78200;;;JAMS;SEASHELLS;6520;7
78300;;SUBMISSION;KELP;SEASHELLS;2036;1
78300;SUBMISSION;;KELP;SEASHELLS;2036;2
78300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
78300;SUBMISSION;;SQUID_INK;SEASHELLS;1902;1
78300;;;KELP;SEASHELLS;2037;1
78300;;;KELP;SEASHELLS;2036;0
78300;;;SQUID_INK;SEASHELLS;1903;1
78300;;;SQUID_INK;SEASHELLS;1901;1
78400;;SUBMISSION;KELP;SEASHELLS;2036;5
78400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
78400;;;SQUID_INK;SEASHELLS;1904;5
79000;;;CROISSANTS;SEASHELLS;4273;8
79100;SUBMISSION;;KELP;SEASHELLS;2034;1
79100;;;DJEMBES;SEASHELLS;13376;4
79100;;;SQUID_INK;SEASHELLS;1903;1
79200;;;CROISSANTS;SEASHELLS;4272;8
79300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
79300;;;KELP;SEASHELLS;2033;10
79300;;;SQUID_INK;SEASHELLS;1902;10
79600;;;DJEMBES;SEASHELLS;13378;2
79900;;SUBMISSION;SQUID_INK;SEASHELLS;1901;5
79900;;;KELP;SEASHELLS;2033;2
79900;;;KELP;SEASHELLS;2033;5
79900;;;SQUID_INK;SEASHELLS;1902;2
79900;;;SQUID_INK;SEASHELLS;1902;5
80100;;;KELP;SEASHELLS;2035;1
80100;;;SQUID_INK;SEASHELLS;1906;1
80200;;SUBMISSION;SQUID_INK;SEASHELLS;1904;1
80500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;4
80500;;;CROISSANTS;SEASHELLS;4271;5
80500;;;RAINFOREST_RESIN;SEASHELLS;9997;3
80700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10002;5
80700;;;KELP;SEASHELLS;2033;1
80700;;;RAINFOREST_RESIN;SEASHELLS;10002;4
80700;;;SQUID_INK;SEASHELLS;1900;1
80800;SUBMISSION;;SQUID_INK;SEASHELLS;1901;1
80800;;;CROISSANTS;SEASHELLS;4272;5
80900;SUBMISSION;;KELP;SEASHELLS;2035;5
80900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
80900;;SUBMISSION;SQUID_INK;SEASHELLS;1901;1
80900;;;JAMS;SEASHELLS;6523;7
80900;;;KELP;SEASHELLS;2036;15
80900;;;KELP;SEASHELLS;2035;1
80900;;;SQUID_INK;SEASHELLS;1902;15
81200;SUBMISSION;;KELP;SEASHELLS;2033;2
81400;;SUBMISSION;SQUID_INK;SEASHELLS;1901;1
81500;SUBMISSION;;SQUID_INK;SEASHELLS;1901;1
81600;;;CROISSANTS;SEASHELLS;4271;8
81700;SUBMISSION;;KELP;SEASHELLS;2034;4
81700;;;CROISSANTS;SEASHELLS;4272;5
81700;;;KELP;SEASHELLS;2035;1
81700;;;SQUID_INK;SEASHELLS;1899;1
81700;;;SQUID_INK;SEASHELLS;1898;4
81800;;;KELP;SEASHELLS;2036;2
81800;;;SQUID_INK;SEASHELLS;1900;2
81900;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30274;8
81900;;;JAMS;SEASHELLS;6525;6
81900;;;KELP;SEASHELLS;2036;2
81900;;;SQUID_INK;SEASHELLS;1900;2
82000;;;KELP;SEASHELLS;2036;13
82000;;;SQUID_INK;SEASHELLS;1900;13
82200;SUBMISSION;;SQUID_INK;SEASHELLS;1899;1
82200;;;KELP;SEASHELLS;2036;4
82200;;;SQUID_INK;SEASHELLS;1900;4
82300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10002;5
82300;;;RAINFOREST_RESIN;SEASHELLS;10002;3
82400;SUBMISSION;;SQUID_INK;SEASHELLS;1898;1
82500;SUBMISSION;;KELP;SEASHELLS;2034;5
82500;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58633;6
82500;SUBMISSION;;PICNIC_BASKET2;SEASHELLS;30267;5
82500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
82500;;;PICNIC_BASKET2;SEASHELLS;30267;2
82700;SUBMISSION;;KELP;SEASHELLS;2034;1
82800;SUBMISSION;;CROISSANTS;SEASHELLS;4271;5
82800;;;JAMS;SEASHELLS;6526;7
82900;SUBMISSION;;KELP;SEASHELLS;2034;4
82900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;9996;4
82900;;SUBMISSION;SQUID_INK;SEASHELLS;1891;5
82900;;;KELP;SEASHELLS;2033;1
82900;;;SQUID_INK;SEASHELLS;1891;1
83000;;;KELP;SEASHELLS;2036;8
83000;;;SQUID_INK;SEASHELLS;1895;8
83100;SUBMISSION;;SQUID_INK;SEASHELLS;1894;3
83100;;;CROISSANTS;SEASHELLS;4271;8
83200;;SUBMISSION;DJEMBES;SEASHELLS;13378;1
83400;SUBMISSION;;DJEMBES;SEASHELLS;13378;1
83500;;;JAMS;SEASHELLS;6527;8
83500;;;KELP;SEASHELLS;2033;1
83500;;;SQUID_INK;SEASHELLS;1892;1
83800;;;DJEMBES;SEASHELLS;13376;4
83900;;;JAMS;SEASHELLS;6524;5
84000;;SUBMISSION;KELP;SEASHELLS;2034;1
84000;;;SQUID_INK;SEASHELLS;1898;2
84100;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30278;5
84100;;;PICNIC_BASKET1;SEASHELLS;58646;2
84200;SUBMISSION;;KELP;SEASHELLS;2034;3
84200;;;KELP;SEASHELLS;2035;1
84200;;;SQUID_INK;SEASHELLS;1897;1
84300;SUBMISSION;;KELP;SEASHELLS;2035;5
84300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;9997;2
84300;;SUBMISSION;SQUID_INK;SEASHELLS;1898;1
84300;;;DJEMBES;SEASHELLS;13377;5
84300;;;KELP;SEASHELLS;2035;1
84700;;;JAMS;SEASHELLS;6526;4
84700;;;KELP;SEASHELLS;2032;1
84700;;;SQUID_INK;SEASHELLS;1895;1
84800;;;CROISSANTS;SEASHELLS;4272;10
84800;;;PICNIC_BASKET2;SEASHELLS;30284;8
84900;SUBMISSION;;SQUID_INK;SEASHELLS;1897;1
85000;;;JAMS;SEASHELLS;6525;8
85100;;SUBMISSION;SQUID_INK;SEASHELLS;1895;5
85200;;;JAMS;SEASHELLS;6525;9
85300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;2
85500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
85500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
85600;;SUBMISSION;JAMS;SEASHELLS;6526;8
85600;;;CROISSANTS;SEASHELLS;4271;8
85700;SUBMISSION;;SQUID_INK;SEASHELLS;1897;5
85800;SUBMISSION;;JAMS;SEASHELLS;6526;8
85800;SUBMISSION;;KELP;SEASHELLS;2033;5
85800;SUBMISSION;;SQUID_INK;SEASHELLS;1899;1
85800;;;KELP;SEASHELLS;2033;1
85900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
86000;;SUBMISSION;JAMS;SEASHELLS;6525;4
86100;SUBMISSION;;JAMS;SEASHELLS;6525;4
86100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
86400;;SUBMISSION;JAMS;SEASHELLS;6524;8
86500;SUBMISSION;;KELP;SEASHELLS;2033;3
86500;;;JAMS;SEASHELLS;6523;4
86500;;;SQUID_INK;SEASHELLS;1899;3
86700;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58605;2
86700;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30270;10
86700;;SUBMISSION;SQUID_INK;SEASHELLS;1900;1
86700;SUBMISSION;;SQUID_INK;SEASHELLS;1900;2
86700;;;JAMS;SEASHELLS;6522;5
86700;;;PICNIC_BASKET2;SEASHELLS;30271;2
86700;;;SQUID_INK;SEASHELLS;1900;0
86800;;SUBMISSION;DJEMBES;SEASHELLS;13374;1
86800;;;KELP;SEASHELLS;2035;1
86800;;;SQUID_INK;SEASHELLS;1899;1
86900;SUBMISSION;;JAMS;SEASHELLS;6524;8
86900;;;KELP;SEASHELLS;2033;2
86900;;;SQUID_INK;SEASHELLS;1898;2
87000;SUBMISSION;;DJEMBES;SEASHELLS;13374;1
87000;SUBMISSION;;KELP;SEASHELLS;2033;4
87000;;SUBMISSION;KELP;SEASHELLS;2033;5
87000;;SUBMISSION;KELP;SEASHELLS;2033;4
87000;;SUBMISSION;SQUID_INK;SEASHELLS;1897;5
87000;;;DJEMBES;SEASHELLS;13373;4
87000;;;SQUID_INK;SEASHELLS;1897;4
87100;SUBMISSION;;KELP;SEASHELLS;2033;3
87100;;SUBMISSION;SQUID_INK;SEASHELLS;1896;2
87100;;;DJEMBES;SEASHELLS;13374;3
87100;;;SQUID_INK;SEASHELLS;1897;3
87300;SUBMISSION;;SQUID_INK;SEASHELLS;1900;5
87300;;;JAMS;SEASHELLS;6521;5
87400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
87400;;;JAMS;SEASHELLS;6521;7
87400;;;RAINFOREST_RESIN;SEASHELLS;10007;1
